ID,isomeric_smiles,canonical_smiles,Database,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,MW,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
DB00183,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,FDA,37,9,7,0.6851851851851852,0.16666666666666666,0.12962962962962962,0.43243243243243246,0.10810810810810811,767.331247148,54,3,0,3,1,0,3,0,0
DB00184,CN1CCC[C@H]1c1cccnc1,CN1CCC[C@H]1c1cccnc1,FDA,10,0,2,0.8333333333333334,0.0,0.16666666666666666,0.5,0.1,162.115698448,12,2,1,1,2,1,1,0,0
DB00185,CC1O[C@@]2(CS1)CN1CCC2CC1,CC1O[C@@]2(CS1)CN1CCC2CC1,FDA,10,1,1,0.7692307692307693,0.07692307692307693,0.07692307692307693,1.0,0.2,199.103085164,13,4,4,0,4,4,0,1,2
DB00186,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)NC1=O,FDA,15,2,2,0.7142857142857143,0.09523809523809523,0.09523809523809523,0.06666666666666667,0.06666666666666667,320.01193292,21,3,1,2,1,1,2,0,0
DB00187,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,FDA,16,4,1,0.7619047619047619,0.19047619047619047,0.047619047619047616,0.5625,0.0625,295.17835828,21,1,0,1,0,0,1,0,0
DB00188,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,CC(C)C[C@H](NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,FDA,19,4,4,0.6785714285714286,0.14285714285714285,0.14285714285714285,0.3684210526315789,0.10526315789473684,384.19688568000004,28,2,0,2,1,0,2,0,0
DB00189,C#CC(O)(/C=C/Cl)CC,C#CC(O)(/C=C/Cl)CC,FDA,7,1,0,0.7777777777777778,0.1111111111111111,0.0,0.42857142857142855,0.14285714285714285,144.034192588,9,0,0,0,0,0,0,0,0
DB00190,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,FDA,10,4,2,0.625,0.25,0.125,0.3,0.1,226.095356928,16,1,0,1,0,0,1,0,0
DB00191,CC(C)(N)Cc1ccccc1,CC(C)(N)Cc1ccccc1,FDA,10,0,1,0.9090909090909091,0.0,0.09090909090909091,0.4,0.0,149.12044948,11,1,0,1,0,0,1,0,0
DB00192,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,FDA,20,1,2,0.8695652173913043,0.043478260869565216,0.08695652173913043,0.35,0.0,308.18886338799996,23,3,1,2,0,0,2,0,0
DB00193,COc1cccc(C2(O)CCCCC2CN(C)C)c1,COc1cccc(C2(O)CCCCC2CN(C)C)c1,FDA,16,2,1,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.625,0.125,263.18852904,19,2,1,1,0,0,1,0,0
DB00194,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,N=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,FDA,10,4,5,0.5263157894736842,0.21052631578947367,0.2631578947368421,0.5,0.4,267.096753896,19,3,1,2,3,1,2,0,0
DB00195,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,FDA,18,3,1,0.8181818181818182,0.13636363636363635,0.045454545454545456,0.6666666666666666,0.05555555555555555,307.214743788,22,2,1,1,0,0,1,0,0
DB00196,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,FDA,13,1,6,0.5909090909090909,0.045454545454545456,0.2727272727272727,0.23076923076923078,0.0,306.10406544399996,22,3,0,3,2,0,3,0,0
DB00197,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(Cc3sc(=O)[nH]c3O)cc1)O2,FDA,24,5,1,0.7741935483870968,0.16129032258064516,0.03225806451612903,0.375,0.041666666666666664,441.16099396399994,31,4,1,3,2,1,3,0,0
DB00198,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,CCOC(=O)C1=CC(OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,FDA,16,4,2,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.75,0.1875,312.204907376,22,1,1,0,0,0,0,0,0
DB00199,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)CC(C)C(=O)C(C)[C@@H](O)[C@]1(C)O,FDA,37,13,1,0.7254901960784313,0.2549019607843137,0.0196078431372549,0.9459459459459459,0.4864864864864865,733.4612412040001,51,3,3,0,3,3,0,0,0
DB00201,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1c(=O)c2c(ncn2C)n(C)c1=O,FDA,8,2,4,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.375,0.0,194.08037556,14,2,0,2,2,0,2,0,0
DB00202,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,FDA,14,4,2,0.7,0.2,0.1,0.8571428571428571,0.0,290.21946028018,20,0,0,0,0,0,0,0,0
DB00203,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,FDA,22,4,6,0.6666666666666666,0.12121212121212122,0.18181818181818182,0.5,0.0,474.20492444,33,4,1,3,3,1,3,0,0
DB00204,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,FDA,19,5,3,0.6551724137931034,0.1724137931034483,0.10344827586206896,0.3684210526315789,0.0,441.139212964,29,2,0,2,0,0,2,0,0
DB00205,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)cc1,FDA,12,0,4,0.7058823529411765,0.0,0.23529411764705882,0.16666666666666666,0.0,248.08287409599998,17,2,0,2,1,0,2,0,0
DB00206,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,COC(=O)C1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,FDA,33,9,2,0.75,0.20454545454545456,0.045454545454545456,0.5151515151515151,0.18181818181818182,608.27338086,44,6,3,3,3,2,3,0,0
DB00207,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,FDA,38,12,2,0.7307692307692307,0.23076923076923078,0.038461538461538464,0.9736842105263158,0.47368421052631576,748.5085257439999,52,3,3,0,3,3,0,0,0
DB00208,Clc1ccccc1CN1CCc2sccc2C1,Clc1ccccc1CN1CCc2sccc2C1,FDA,14,0,1,0.8235294117647058,0.0,0.058823529411764705,0.2857142857142857,0.0,263.053548128,17,3,1,2,2,1,2,0,0
DB00209,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,FDA,25,3,1,0.8620689655172413,0.10344827586206896,0.034482758620689655,0.48,0.12,392.22202024009,29,5,3,2,3,3,2,1,2
DB00210,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,FDA,28,3,0,0.9032258064516129,0.0967741935483871,0.0,0.39285714285714285,0.0,412.20384475599997,31,7,4,3,0,0,3,0,4
DB00211,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,FDA,12,4,2,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.4166666666666667,0.08333333333333333,254.126657056,18,1,0,1,0,0,1,0,0
DB00213,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,FDA,16,4,3,0.6153846153846154,0.15384615384615385,0.11538461538461539,0.25,0.0,383.0751334,26,3,0,3,2,0,3,0,0
DB00214,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,Cc1cccc(N=c2cc[nH]cc2S(=O)(=O)NC(=O)NC(C)C)c1,FDA,16,3,4,0.6666666666666666,0.125,0.16666666666666666,0.25,0.0,348.1256115,24,2,0,2,1,0,2,0,0
DB00215,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,FDA,20,1,2,0.8333333333333334,0.041666666666666664,0.08333333333333333,0.35,0.05,324.16379151200005,24,3,1,2,1,1,2,0,0
DB00216,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,FDA,22,2,2,0.8148148148148148,0.07407407407407407,0.07407407407407407,0.36363636363636365,0.045454545454545456,382.17149907199996,27,4,1,3,2,1,3,0,0
DB00217,C/N=C(\NC)NCc1ccccc1,CN=C(NC)NCc1ccccc1,FDA,10,0,3,0.7692307692307693,0.0,0.23076923076923078,0.3,0.0,177.12659748,13,1,0,1,0,0,1,0,0
DB00218,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,FDA,21,4,3,0.7241379310344828,0.13793103448275862,0.10344827586206896,0.5238095238095238,0.09523809523809523,401.17508446799997,29,5,3,2,3,2,2,0,0
DB00219,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,FDA,21,3,1,0.84,0.12,0.04,0.6666666666666666,0.047619047619047616,348.25332036809,25,2,1,1,0,0,1,0,0
DB00220,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2CC1C(=O)NC(C)(C)C,FDA,32,4,3,0.8,0.1,0.075,0.5625,0.15625,567.31307792,40,4,2,2,1,1,2,0,0
DB00221,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,FDA,13,3,1,0.7647058823529411,0.17647058823529413,0.058823529411764705,0.5384615384615384,0.15384615384615385,239.152143532,17,1,0,1,0,0,1,0,0
DB00222,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,CCc1c(C)cn(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)c1O,FDA,24,5,4,0.7058823529411765,0.14705882352941177,0.11764705882352941,0.5,0.0,490.224991188,34,3,1,2,1,0,2,0,0
DB00223,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C[C@H]1C[C@H]2[C@@H]3CC(F)=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,FDA,22,5,0,0.7586206896551724,0.1724137931034483,0.0,0.7272727272727273,0.36363636363636365,410.1904804359999,29,4,4,0,0,0,0,0,0
DB00224,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1C[C@@H](O)CC(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,FDA,36,4,5,0.8,0.08888888888888889,0.1111111111111111,0.4722222222222222,0.1388888888888889,613.362804984,45,5,2,3,2,1,3,0,0
DB00225,CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].[Gd+3],CNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NC)CC(=O)O)CC(=O)O,FDA,16,8,5,0.5517241379310345,0.27586206896551724,0.1724137931034483,0.6875,0.0,419.20161288799994,29,0,0,0,0,0,0,0,0
DB00226,NC(N)=NCC1COC2(CCCCC2)O1,N=C(N)NCC1COC2(CCCCC2)O1,FDA,10,2,3,0.6666666666666666,0.13333333333333333,0.2,0.9,0.1,213.147726848,15,2,2,0,1,1,0,1,0
DB00227,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CCC(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,FDA,24,5,0,0.8275862068965517,0.1724137931034483,0.0,0.75,0.3333333333333333,404.2562742519999,29,3,3,0,1,1,0,0,0
DB00228,FC(F)OC(F)(F)C(F)Cl,FC(F)OC(F)(F)C(F)Cl,FDA,3,1,0,0.3,0.1,0.0,1.0,0.3333333333333333,183.971433464,10,0,0,0,0,0,0,0,0
DB00229,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,CN(C)CCn1nnnc1SC=C1CSC2C(NC(=O)Cc3csc(=N)[nH]3)C(=O)N2C1C(=O)O,FDA,18,4,9,0.5294117647058824,0.11764705882352941,0.2647058823529412,0.5,0.16666666666666666,525.1035132159999,34,4,2,2,4,2,2,0,0
DB00230,CC(C)C[C@H](CN)CC(=O)O,CC(C)C[C@H](CN)CC(=O)O,FDA,8,2,1,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.875,0.125,159.125928784,11,0,0,0,0,0,0,0,0
DB00231,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,FDA,16,2,2,0.7619047619047619,0.09523809523809523,0.09523809523809523,0.125,0.0625,300.066555336,21,3,1,2,1,1,2,0,0
DB00233,Nc1ccc(C(=O)O)c(O)c1,Nc1ccc(C(=O)O)c(O)c1,FDA,7,3,1,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0,153.042593084,11,1,0,1,0,0,1,0,0
DB00234,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,FDA,19,3,1,0.8260869565217391,0.13043478260869565,0.043478260869565216,0.3684210526315789,0.10526315789473684,313.167793596,23,3,1,2,1,1,2,0,0
DB00235,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,FDA,12,1,3,0.75,0.0625,0.1875,0.08333333333333333,0.0,211.074561908,16,2,0,2,2,0,2,0,0
DB00236,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,FDA,10,2,2,0.625,0.125,0.125,0.8,0.0,353.957851952,16,1,1,0,1,1,0,0,0
DB00237,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,FDA,10,3,2,0.6666666666666666,0.2,0.13333333333333333,0.7,0.1,212.116092372,15,1,1,0,1,1,0,0,0
DB00238,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,FDA,15,1,4,0.75,0.05,0.2,0.26666666666666666,0.0,266.116761068,20,4,2,2,3,1,2,0,0
DB00239,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,FDA,18,1,3,0.6923076923076923,0.038461538461538464,0.11538461538461539,0.1111111111111111,0.0,426.981272756,26,3,0,3,1,0,3,0,0
DB00240,C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,FDA,22,5,0,0.7857142857142857,0.17857142857142858,0.0,0.7272727272727273,0.4090909090909091,408.170351708,28,4,4,0,0,0,0,0,0
DB00241,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,FDA,11,3,2,0.6875,0.1875,0.125,0.5454545454545454,0.0,224.116092372,16,1,1,0,1,1,0,0,0
DB00242,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,N=c1[nH]c(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,FDA,10,3,5,0.5263157894736842,0.15789473684210525,0.2631578947368421,0.5,0.3,285.06286692399993,19,3,1,2,3,1,2,0,0
DB00243,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,FDA,24,4,3,0.7741935483870968,0.12903225806451613,0.0967741935483871,0.4583333333333333,0.041666666666666664,427.24710653600005,31,3,1,2,1,1,2,0,0
DB00244,Nc1ccc(O)c(C(=O)O)c1,Nc1ccc(O)c(C(=O)O)c1,FDA,7,3,1,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0,153.042593084,11,1,0,1,0,0,1,0,0
DB00245,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,FDA,21,1,1,0.9130434782608695,0.043478260869565216,0.043478260869565216,0.42857142857142855,0.14285714285714285,307.19361442,23,4,2,2,2,2,2,0,2
DB00246,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,Oc1cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2[nH]1,FDA,21,1,4,0.75,0.03571428571428571,0.14285714285714285,0.2857142857142857,0.0,412.112459972,28,5,1,4,3,1,4,0,0
DB00247,CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,CCC(CO)NC(=O)C1=CC2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,FDA,21,2,3,0.8076923076923077,0.07692307692307693,0.11538461538461539,0.47619047619047616,0.14285714285714285,353.21032710400004,26,4,2,2,2,1,2,0,0
DB00248,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,FDA,26,2,5,0.7878787878787878,0.06060606060606061,0.15151515151515152,0.5384615384615384,0.11538461538461539,451.29472542400003,33,4,2,2,2,1,2,0,0
DB00249,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,FDA,9,5,2,0.5294117647058824,0.29411764705882354,0.11764705882352941,0.5555555555555556,0.3333333333333333,353.97126945200006,17,2,1,1,2,1,1,0,0
DB00250,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,FDA,12,2,2,0.7058823529411765,0.11764705882352941,0.11764705882352941,0.0,0.0,248.061948624,17,2,0,2,0,0,2,0,0
DB00251,CC(C)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(C)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,FDA,26,3,5,0.7222222222222222,0.08333333333333333,0.1388888888888889,0.46153846153846156,0.07692307692307693,531.180395212,36,5,2,3,3,2,3,0,0
DB00252,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,FDA,15,2,2,0.7894736842105263,0.10526315789473684,0.10526315789473684,0.06666666666666667,0.0,252.089877624,19,3,1,2,1,1,2,0,0
DB00253,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,CC(=O)C1CC[C@H]2[C@@H]3CC(C)=C4CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,FDA,22,3,0,0.88,0.12,0.0,0.8181818181818182,0.3181818181818182,344.23514488399996,25,4,4,0,0,0,0,0,0
DB00254,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,CC1c2cccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@@H]21,FDA,22,8,2,0.6875,0.25,0.0625,0.5,0.36363636363636365,444.153265728,32,4,3,1,0,0,1,0,0
DB00255,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,CC=C(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,FDA,18,2,0,0.9,0.1,0.0,0.2222222222222222,0.05555555555555555,268.14632988,20,2,0,2,0,0,2,0,0
DB00256,CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,CN(C)C1C(=O)C(C(=O)NCNCCCCC(N)C(=O)O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,FDA,29,10,4,0.6744186046511628,0.23255813953488372,0.09302325581395349,0.5862068965517241,0.27586206896551724,602.2587934159999,43,4,3,1,0,0,1,0,0
DB00257,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,FDA,22,0,2,0.88,0.0,0.08,0.045454545454545456,0.0,344.10802622400007,25,4,0,4,1,0,4,0,0
DB00258,CC(=O)[O-].CC(=O)[O-].[Ca+2],CC(=O)O,FDA,2,2,0,0.5,0.5,0.0,0.5,0.0,60.021129368000004,4,0,0,0,0,0,0,0,0
DB00259,Nc1ccc(S(N)(=O)=O)cc1,Nc1ccc(S(N)(=O)=O)cc1,FDA,6,2,2,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.0,0.0,172.030648496,11,1,0,1,0,0,1,0,0
DB00260,N[C@@H]1CONC1=O,NC1CONC1=O,FDA,3,2,2,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.3333333333333333,102.042927432,7,1,1,0,1,1,0,0,0
DB00261,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,Oc1cn2c(n1)Nc1ccc(Cl)c(Cl)c1C2,FDA,10,1,3,0.625,0.0625,0.1875,0.1,0.0,254.996617204,16,3,1,2,2,1,2,0,0
DB00262,O=NN(CCCl)C(=O)NCCCl,O=NN(CCCl)C(=O)NCCCl,FDA,5,2,3,0.4166666666666667,0.16666666666666666,0.25,0.8,0.0,213.007181888,12,0,0,0,0,0,0,0,0
DB00263,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,Cc1[nH]oc(=NS(=O)(=O)c2ccc(N)cc2)c1C,FDA,11,3,3,0.6111111111111112,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.0,267.067762276,18,2,0,2,1,0,2,0,0
DB00264,COCCc1ccc(OCC(O)CNC(C)C)cc1,COCCc1ccc(OCC(O)CNC(C)C)cc1,FDA,15,3,1,0.7894736842105263,0.15789473684210525,0.05263157894736842,0.6,0.06666666666666667,267.18344366,19,1,0,1,0,0,1,0,0
DB00265,CC=CC(=O)N(CC)c1ccccc1C,CC=CC(=O)N(CC)c1ccccc1C,FDA,13,1,1,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.3076923076923077,0.0,203.131014164,15,1,0,1,0,0,1,0,0
DB00266,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,FDA,19,6,0,0.76,0.24,0.0,0.05263157894736842,0.0,336.063388104,25,4,0,4,2,0,4,0,0
