ID,All_fragments,All_fragments_h,Counts
PeruNPD_All_frag_505,*OCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CO*,CC(=O)OC/C(=C\CCC(CO)CCCCC(CO)CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_506,*OCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,CC(=O)OC/C(=C\CCC(CO)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_507,*C(=O)c1ccc(O)cc1,O=Cc1ccc(O)cc1,1
PeruNPD_All_frag_508,*C(=O)C12CCC3(C)CCC(C)(O)C=CC3C1CCC2C(C)C,CC(C)C1CCC2C3C=CC(C)(O)CCC3(C)CCC12C=O,1
PeruNPD_All_frag_509,*C(=O)c1ccc(O)c(OC)c1,COc1cc(C=O)ccc1O,1
PeruNPD_All_frag_510,*C(=O)C1OC(*)C(O)C(O)C1O,O=CC1OCC(O)C(O)C1O,1
PeruNPD_All_frag_511,*C(=O)C1OC(Oc2c(*)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,O=CC1OC(Oc2coc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,1
PeruNPD_All_frag_512,*C(=O)C1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,O=CC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,1
PeruNPD_All_frag_513,*C1OC(C(=O)O)C(O)C(O)C1O,O=C(O)C1OCC(O)C(O)C1O,1
PeruNPD_All_frag_514,*C1C(OC(C)=O)C(C(=O)OC)=CCCC2(C)OC2C2OC(=O)C(=C)C12,C=C1C(=O)OC2C1CC(OC(C)=O)C(C(=O)OC)=CCCC1(C)OC21,1
PeruNPD_All_frag_515,*c1c(-c2ccc(O)cc2)oc2cc(O)cc(O)c2c1=O,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1
PeruNPD_All_frag_516,*C1C(C(=O)OC)=CCCC2(C)OC2C2OC(=O)C(=C)C2C1OC(=O)C(C)=CC,C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)CC(C(=O)OC)=CCCC1(C)OC21,1
PeruNPD_All_frag_517,*C1C(C(=O)OC)=CCCC2(C)OC2C2OC(=O)C(=C)C2C1*,C=C1C(=O)OC2C1CCC(C(=O)OC)=CCCC1(C)OC21,1
PeruNPD_All_frag_518,*c1oc2cc(O)cc(O)c2c(=O)c1OC1OC(C(=O)O)C(O)C(O)C1O,O=C(O)C1OC(Oc2coc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,1
PeruNPD_All_frag_519,*C(=O)C12CCC3(C)CC=C(C)C=CC3C1CCC2C(C)C,CC1=CCC2(C)CCC3(C=O)C(C(C)C)CCC3C2C=C1,1
PeruNPD_All_frag_520,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)CO*)COC(C)=O)COC(C)=O,CCCC(CCCCC(CC/C=C(\CO)CC=CC(C)C=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_521,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)CO*)CO*)COC(C)=O,CCCC(CCCCC(CO)CC/C=C(\CO)CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_522,*CC/C(=C/CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)COC(C)=O)CO*,CC/C(=C/CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)COC(C)=O)CO,1
PeruNPD_All_frag_523,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)CO*)CO*)CO*,CCCC(CO)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C=O,1
PeruNPD_All_frag_524,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)CO*)COC(C)=O)C*,CC/C(C)=C/CCC(CCCCC(CO)CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_525,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)CO*)COC(C)=O)CO*,CC/C(=C/CCC(CCCCC(CO)CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O)CO,1
PeruNPD_All_frag_526,*C(=O)CCCCCCCCCCCCCC=CCCCC,CCCCC=CCCCCCCCCCCCCCC=O,1
PeruNPD_All_frag_527,*C(=O)CCCCCCCCCC=CCCCCCCC,CCCCCCCC=CCCCCCCCCCC=O,1
PeruNPD_All_frag_528,*C(=O)CCCCCCCC=CCCCCCCC,CCCCCCCC=CCCCCCCCC=O,1
PeruNPD_All_frag_529,*C(=O)CCCCCC=CCCCCCCC,CCCCCCCC=CCCCCCC=O,1
PeruNPD_All_frag_530,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)CO*)COC(C)=O)COC(C)=O,CC/C(=C/CCC(CCCCC(CO)CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_531,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)COC(C)=O)CO*)C*,CC/C(C)=C/CCC(CO)CCCCC(CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_532,*C(=O)CCCCCC=CCCCCC,CCCCCC=CCCCCCC=O,1
PeruNPD_All_frag_533,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)COC(C)=O)CO*)COC(C)=O,CC/C(=C/CCC(CO)CCCCC(CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_534,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)C*,CC/C(C)=C/CCC(CCCCC(CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_535,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)CO*,CC/C(=C/CCC(CCCCC(CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)CO,1
PeruNPD_All_frag_536,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)COC(C)=O,CC/C(=C/CCC(CCCCC(CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_537,*CCC(*)C*,CCCC,1
PeruNPD_All_frag_538,*CCC(*)CO*,CCCCO,1
PeruNPD_All_frag_539,*CCC(*)COC(C)=O,CCCCOC(C)=O,1
PeruNPD_All_frag_540,*CCCC(C*)CCCCC(C*)CC/C=C(/CC*)CO*,CCCC(C)CCCCC(C)CC/C=C(/CC)CO,1
PeruNPD_All_frag_541,*CCCC(C*)CCCCC(C*)CC/C=C(/CC*)COC(C)=O,CCCC(C)CCCCC(C)CC/C=C(/CC)COC(C)=O,1
PeruNPD_All_frag_542,*CCCC(C*)CCCCC(C*)CC/C=C(/CC=CC(C)C(*)=O)CO*,CCCC(C)CCCCC(C)CC/C=C(\CO)CC=CC(C)C=O,1
PeruNPD_All_frag_543,*CCCC(C*)CCCCC(C*)CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O,CCCC(C)CCCCC(C)CC/C=C(/CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_544,*CCCC(C*)CCCCC(C*)CC/C=C(/CC=CC(C)C(=O)O)CO*,CCCC(C)CCCCC(C)CC/C=C(\CO)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_545,*CCCC(C*)CCCCC(C*)CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O,CCCC(C)CCCCC(C)CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_546,*CCCC(C*)CCCCC(C*)CC/C=C(\C*)CC*,CCCC(C)CCCCC(C)CC/C=C(\C)CC,1
PeruNPD_All_frag_547,*CCCC(C*)CCCCC(C*)CC/C=C(\C*)CC=CC(C)C(*)=O,CCCC(C)CCCCC(C)CC/C=C(\C)CC=CC(C)C=O,1
PeruNPD_All_frag_548,*CCCC(C*)CCCCC(C*)CC/C=C(\C*)CC=CC(C)C(=O)O,CCCC(C)CCCCC(C)CC/C=C(\C)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_549,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)CO*)CO*)COC(C)=O,CC/C(=C/CCC(CO)CCCCC(CO)CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_550,*CCCCCCCCCCCCCCC(*)=O,CCCCCCCCCCCCCCC=O,1
PeruNPD_All_frag_551,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)CO*)CO*)CO*,CC/C(=C/CCC(CO)CCCCC(CO)CC/C=C(\C)CC=CC(C)C(=O)O)CO,1
PeruNPD_All_frag_552,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC*)COC(C)=O)COC(C)=O)COC(C)=O,CC/C(=C/CCC(CCCCC(CC/C=C(\C)CC)COC(C)=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_553,*CC/C(=C/CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)COC(C)=O)COC(C)=O,CC/C(=C/CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_554,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC*)CO*)CO*)C*,CC/C(C)=C/CCC(CO)CCCCC(CO)CC/C=C(\C)CC,1
PeruNPD_All_frag_555,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC*)CO*)CO*)CO*,CC/C(=C/CCC(CO)CCCCC(CO)CC/C=C(\C)CC)CO,1
PeruNPD_All_frag_556,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC*)CO*)CO*)COC(C)=O,CC/C(=C/CCC(CO)CCCCC(CO)CC/C=C(\C)CC)COC(C)=O,1
PeruNPD_All_frag_557,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC*)CO*)COC(C)=O)CO*,CC/C(=C/CCC(CCCCC(CO)CC/C=C(\C)CC)COC(C)=O)CO,1
PeruNPD_All_frag_558,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC*)CO*)COC(C)=O)COC(C)=O,CC/C(=C/CCC(CCCCC(CO)CC/C=C(\C)CC)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_559,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC*)COC(C)=O)CO*)C*,CC/C(C)=C/CCC(CO)CCCCC(CC/C=C(\C)CC)COC(C)=O,1
PeruNPD_All_frag_560,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC*)COC(C)=O)CO*)CO*,CC/C(=C/CCC(CO)CCCCC(CC/C=C(\C)CC)COC(C)=O)CO,1
PeruNPD_All_frag_561,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC*)COC(C)=O)CO*)COC(C)=O,CC/C(=C/CCC(CO)CCCCC(CC/C=C(\C)CC)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_562,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC*)COC(C)=O)COC(C)=O)C*,CC/C(C)=C/CCC(CCCCC(CC/C=C(\C)CC)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_563,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC*)COC(C)=O)COC(C)=O)CO*,CC/C(=C/CCC(CCCCC(CC/C=C(\C)CC)COC(C)=O)COC(C)=O)CO,1
PeruNPD_All_frag_564,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)CO*)CO*)C*,CC/C(C)=C/CCC(CO)CCCCC(CO)CC/C=C(\C)CC=CC(C)C=O,1
PeruNPD_All_frag_565,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)CO*)CO*)C*,CC/C(C)=C/CCC(CO)CCCCC(CO)CC/C=C(\C)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_566,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)CO*)CO*)CO*,CC/C(=C/CCC(CO)CCCCC(CO)CC/C=C(\C)CC=CC(C)C=O)CO,1
PeruNPD_All_frag_567,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)CO*)CO*)COC(C)=O,CC/C(=C/CCC(CO)CCCCC(CO)CC/C=C(\C)CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_568,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)CO*)COC(C)=O)C*,CC/C(C)=C/CCC(CCCCC(CO)CC/C=C(\C)CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_569,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)CO*)COC(C)=O)CO*,CC/C(=C/CCC(CCCCC(CO)CC/C=C(\C)CC=CC(C)C=O)COC(C)=O)CO,1
PeruNPD_All_frag_570,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)CO*)COC(C)=O)COC(C)=O,CC/C(=C/CCC(CCCCC(CO)CC/C=C(\C)CC=CC(C)C=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_571,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)COC(C)=O)CO*)C*,CC/C(C)=C/CCC(CO)CCCCC(CC/C=C(\C)CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_572,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)COC(C)=O)CO*)CO*,CC/C(=C/CCC(CO)CCCCC(CC/C=C(\C)CC=CC(C)C=O)COC(C)=O)CO,1
PeruNPD_All_frag_573,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)COC(C)=O)CO*)COC(C)=O,CC/C(=C/CCC(CO)CCCCC(CC/C=C(\C)CC=CC(C)C=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_574,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O)C*,CC/C(C)=C/CCC(CCCCC(CC/C=C(\C)CC=CC(C)C=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_575,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O)CO*,CC/C(=C/CCC(CCCCC(CC/C=C(\C)CC=CC(C)C=O)COC(C)=O)COC(C)=O)CO,1
PeruNPD_All_frag_576,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O)COC(C)=O,CC/C(=C/CCC(CCCCC(CC/C=C(\C)CC=CC(C)C=O)COC(C)=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_577,*CCCC(C*)CCCCC(C*)CCC*,CCCC(C)CCCCC(C)CCC,1
PeruNPD_All_frag_578,*CCCC(C*)CCCCC(CC/C=C(/CC*)CO*)CO*,CCCC(C)CCCCC(CO)CC/C=C(/CC)CO,1
PeruNPD_All_frag_579,*CCCC(C*)CCCCC(CC/C=C(/CC*)CO*)COC(C)=O,CCCC(C)CCCCC(CC/C=C(/CC)CO)COC(C)=O,1
PeruNPD_All_frag_580,*CCCC(CCCCC(C*)CC/C=C(\C*)CC*)COC(C)=O,CCCC(CCCCC(C)CC/C=C(\C)CC)COC(C)=O,1
PeruNPD_All_frag_581,*CCCC(CCCCC(C*)CC/C=C(/CC*)COC(C)=O)COC(C)=O,CCCC(CCCCC(C)CC/C=C(/CC)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_582,*CCCC(CCCCC(C*)CC/C=C(/CC=CC(C)C(*)=O)CO*)CO*,CCCC(CO)CCCCC(C)CC/C=C(\CO)CC=CC(C)C=O,1
PeruNPD_All_frag_583,*CCCC(CCCCC(C*)CC/C=C(/CC=CC(C)C(*)=O)CO*)COC(C)=O,CCCC(CCCCC(C)CC/C=C(\CO)CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_584,*CCCC(CCCCC(C*)CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CO*,CCCC(CO)CCCCC(C)CC/C=C(/CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_585,*CCCC(CCCCC(C*)CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O,CCCC(CCCCC(C)CC/C=C(/CC=CC(C)C=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_586,*CCCC(CCCCC(C*)CC/C=C(/CC=CC(C)C(=O)O)CO*)CO*,CCCC(CO)CCCCC(C)CC/C=C(\CO)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_587,*CCCC(CCCCC(C*)CC/C=C(/CC=CC(C)C(=O)O)CO*)COC(C)=O,CCCC(CCCCC(C)CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_588,*CCCC(CCCCC(C*)CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CO*,CCCC(CO)CCCCC(C)CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_589,*CCCC(CCCCC(C*)CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,CCCC(CCCCC(C)CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_590,*OC1C(C(=O)OC)=CCCC2(C)OC2C2OC(=O)C(=C)C2C1O*,C=C1C(=O)OC2C1C(O)C(O)C(C(=O)OC)=CCCC1(C)OC21,1
PeruNPD_All_frag_591,*CCCC(CCCCC(C*)CC/C=C(\C*)CC*)CO*,CCCC(CO)CCCCC(C)CC/C=C(\C)CC,1
PeruNPD_All_frag_592,*CCCC(CCCCC(C*)CC/C=C(\C*)CC=CC(C)C(*)=O)CO*,CCCC(CO)CCCCC(C)CC/C=C(\C)CC=CC(C)C=O,1
PeruNPD_All_frag_593,*CCCC(CCCCC(C*)CC/C=C(/CC*)CO*)COC(C)=O,CCCC(CCCCC(C)CC/C=C(/CC)CO)COC(C)=O,1
PeruNPD_All_frag_594,*CCCC(CCCCC(C*)CC/C=C(\C*)CC=CC(C)C(*)=O)COC(C)=O,CCCC(CCCCC(C)CC/C=C(\C)CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_595,*CCCC(CCCCC(C*)CC/C=C(\C*)CC=CC(C)C(=O)O)CO*,CCCC(CO)CCCCC(C)CC/C=C(\C)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_596,*CCCC(CCCCC(C*)CC/C=C(\C*)CC=CC(C)C(=O)O)COC(C)=O,CCCC(CCCCC(C)CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_597,*CCCC(CCCCC(CC/C=C(/CC*)CO*)CO*)CO*,CCCC(CO)CCCCC(CO)CC/C=C(/CC)CO,1
PeruNPD_All_frag_598,*CCCC(CCCCC(CC/C=C(/CC*)CO*)CO*)COC(C)=O,CCCC(CCCCC(CO)CC/C=C(/CC)CO)COC(C)=O,1
PeruNPD_All_frag_599,*CCCC(CCCCC(CC/C=C(/CC*)CO*)COC(C)=O)CO*,CCCC(CO)CCCCC(CC/C=C(/CC)CO)COC(C)=O,1
PeruNPD_All_frag_600,*CCCC(CCCCC(CC/C=C(/CC*)CO*)COC(C)=O)COC(C)=O,CCCC(CCCCC(CC/C=C(/CC)CO)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_601,*CCCC(CCCCC(CC/C=C(/CC*)COC(C)=O)CO*)CO*,CCCC(CO)CCCCC(CO)CC/C=C(/CC)COC(C)=O,1
PeruNPD_All_frag_602,*CCCC(CCCCC(CC/C=C(/CC*)COC(C)=O)CO*)COC(C)=O,CCCC(CCCCC(CO)CC/C=C(/CC)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_603,*CCCC(CCCCC(CC/C=C(/CC*)COC(C)=O)COC(C)=O)CO*,CCCC(CO)CCCCC(CC/C=C(/CC)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_604,*CCCC(CCCCC(CC/C=C(/CC*)COC(C)=O)COC(C)=O)COC(C)=O,CCCC(CCCCC(CC/C=C(/CC)COC(C)=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_605,*CCCC(CCCCC(C*)CC/C=C(/CC*)COC(C)=O)CO*,CCCC(CO)CCCCC(C)CC/C=C(/CC)COC(C)=O,1
PeruNPD_All_frag_606,*CCCC(CCCCC(C*)CC/C=C(/CC*)CO*)CO*,CCCC(CO)CCCCC(C)CC/C=C(/CC)CO,1
PeruNPD_All_frag_607,*CCCC(C*)CCCCC(CC/C=C(/CC*)COC(C)=O)CO*,CCCC(C)CCCCC(CO)CC/C=C(/CC)COC(C)=O,1
PeruNPD_All_frag_608,*CCCC(C*)CCCCC(CC/C=C(\C*)CC*)CO*,CCCC(C)CCCCC(CO)CC/C=C(\C)CC,1
PeruNPD_All_frag_609,*CCCC(C*)CCCCC(CC/C=C(/CC*)COC(C)=O)COC(C)=O,CCCC(C)CCCCC(CC/C=C(/CC)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_610,*CCCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(*)=O)CO*)CO*,CCCC(C)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C=O,1
PeruNPD_All_frag_611,*CCCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(*)=O)CO*)COC(C)=O,CCCC(C)CCCCC(CC/C=C(\CO)CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_612,*CC(*)CC=CC(C)C(*)=O,CCCC=CC(C)C=O,1
PeruNPD_All_frag_613,*CCCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CO*,CCCC(C)CCCCC(CO)CC/C=C(/CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_614,*CCCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O,CCCC(C)CCCCC(CC/C=C(/CC=CC(C)C=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_615,*CCCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)CO*,CCCC(C)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_616,*CCCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)COC(C)=O,CCCC(C)CCCCC(CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_617,*CCCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CO*,CCCC(C)CCCCC(CO)CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_618,*CCCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,CCCC(C)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_619,*c1cc(O)c(O)c(O)c1,Oc1cccc(O)c1O,1
PeruNPD_All_frag_620,*CCCC(C*)CCCCC(CC/C=C(\C*)CC*)COC(C)=O,CCCC(C)CCCCC(CC/C=C(\C)CC)COC(C)=O,1
PeruNPD_All_frag_621,*CCCC(C*)CCCCC(CCC*)COC(C)=O,CCCC(C)CCCCC(CCC)COC(C)=O,1
PeruNPD_All_frag_622,*c1oc2cc(O)cc(O)c2c(=O)c1OC1OC(COC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3coc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,1
PeruNPD_All_frag_623,*CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,1
PeruNPD_All_frag_624,*CC1OC(Oc2c(*)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,CC1OC(Oc2coc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,1
PeruNPD_All_frag_625,*OC1C(OC(C)=O)C(C(=O)OC)=CCCC2(C)OC2C2OC(=O)C(=C)C12,C=C1C(=O)OC2C1C(O)C(OC(C)=O)C(C(=O)OC)=CCCC1(C)OC21,1
PeruNPD_All_frag_626,*CCCC(C*)CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)CO*,CCCC(C)CCCCC(CO)CC/C=C(\C)CC=CC(C)C=O,1
PeruNPD_All_frag_627,*CCCC(C*)CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)COC(C)=O,CCCC(C)CCCCC(CC/C=C(\C)CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_628,*CCCC(C*)CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)CO*,CCCC(C)CCCCC(CO)CC/C=C(\C)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_629,*CCCC(C*)CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)COC(C)=O,CCCC(C)CCCCC(CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_630,*CCCC(C*)CCCCC(CCC*)CO*,CCCC(C)CCCCC(CO)CCC,1
PeruNPD_All_frag_631,*OC1C(OC(C)=O)C(C(*)=O)=CCCC2(C)OC2C2OC(=O)C(=C)C12,C=C1C(=O)OC2C1C(O)C(OC(C)=O)C(C=O)=CCCC1(C)OC21,1
PeruNPD_All_frag_632,*OC1C(C(=O)OC)=CCCC2(C)OC2C2OC(=O)C(=C)C2C1OC(=O)C(C)=CC,C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)C(O)C(C(=O)OC)=CCCC1(C)OC21,1
PeruNPD_All_frag_633,*CC(*)CC=CC(C)C(=O)O,CCCC=CC(C)C(=O)O,1
PeruNPD_All_frag_634,*C/C(=C\CCC(C*)CCCCC(C*)CC/C=C(\C*)CC=CC(C)C(=O)O)CC=CC(C)C(=O)O,C/C(=C\CCC(C)CCCCC(C)CC/C=C(\C)CC=CC(C)C(=O)O)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_635,*C/C(=C\CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)CC=CC(C)C(=O)O,CC(=O)OCC(CC/C=C(\C)CC=CC(C)C(=O)O)CCCCC(CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O,1
